row,raw_intact,raw_moderate,raw_severe,va_intact,va_moderate,va_severe
431887,0.1598885655,0.3417628706,0.4983485639,0.0161017737,0.2348473515,0.7490508747
432175,0.4268001489,0.3816926068,0.1915072444,0.5584840840,0.2965806001,0.1449353159
432417,0.7670550404,0.1510321509,0.0819128087,0.8529862608,0.1219620706,0.0250516686
432605,0.0566960700,0.0730266814,0.8702772487,0.0135137549,0.0627038230,0.9237824221
432779,0.0899778984,0.1625521940,0.7474699076,0.0156029697,0.1293404066,0.8550566237
432853,0.0460290455,0.0684308399,0.8855401146,0.0127365081,0.0453899955,0.9418734964
432856,0.0798932886,0.1740111359,0.7460955755,0.0146134923,0.1294704145,0.8559160931
432876,0.0400205997,0.0534501593,0.9065292410,0.0123918067,0.0414746184,0.9461335749
432878,0.0969590910,0.2963944949,0.6066464141,0.0165319777,0.2144041548,0.7690638675
432933,0.1243270040,0.3817169666,0.4939560294,0.0147247891,0.3172646687,0.6680105422
433018,0.0992429458,0.2316677519,0.6690893024,0.0171266834,0.1679822650,0.8148910516
433076,0.0442928665,0.0554818056,0.9002253279,0.0127307364,0.0419161662,0.9453530973
433228,0.1112792558,0.3787539573,0.5099667869,0.0144788895,0.3119664432,0.6735546674
433231,0.1094647249,0.3705013312,0.5200339440,0.0144788895,0.3119664432,0.6735546674
433413,0.0835756660,0.1968155503,0.7196087837,0.0145857239,0.1561804685,0.8292338075
433469,0.1130773491,0.3585971567,0.5283254942,0.0150324528,0.2856612422,0.6993063051
433479,0.1115963459,0.5628000498,0.3256036043,0.0158106250,0.6770465366,0.3071428385
433865,0.0784332431,0.1333876212,0.7881791357,0.0146705078,0.1133127656,0.8720167266
433872,0.0911914381,0.1645717572,0.7442368047,0.0158506415,0.1293078649,0.8548414936
433958,0.1396572569,0.6275527384,0.2327900047,0.0168767016,0.7226983348,0.2604249636
434293,0.0949616162,0.2647251566,0.6403132272,0.0174434852,0.1710895259,0.8114669889
434321,0.8808563319,0.0804941651,0.0386495030,0.8897548733,0.0922569858,0.0179881409
434422,0.0771787763,0.1609193087,0.7619019151,0.0142655449,0.1295161315,0.8562183236
434780,0.1554860300,0.6214297321,0.2230842378,0.0168767016,0.7226983348,0.2604249636
435190,0.8536403020,0.0854823871,0.0608773108,0.8808598168,0.0973905581,0.0217496251
435192,0.1469234653,0.4221068558,0.4309696789,0.0173141892,0.4661458333,0.5165399775
435248,0.8896624082,0.0611078159,0.0492297759,0.9373581927,0.0418959579,0.0207458493
435254,0.5841613877,0.3085856667,0.1072529456,0.7453222319,0.2200539023,0.0346238658
435473,0.0468281655,0.0467634684,0.9064083662,0.0128030052,0.0414573501,0.9457396447
435522,0.1638974125,0.3107802020,0.5253223855,0.0161017737,0.2348473515,0.7490508747
435525,0.1934686601,0.3023857176,0.5041456223,0.0252750716,0.2146051869,0.7601197414
435868,0.0946847633,0.1487242855,0.7565909511,0.0164602960,0.1292277621,0.8543119419
435899,0.1151432776,0.2257751392,0.6590815832,0.0174434852,0.1710895259,0.8114669889
435978,0.1145167317,0.5187063659,0.3667769025,0.0173488131,0.6344442305,0.3482069563
436030,0.2888761163,0.5252518654,0.1858720183,0.2628085356,0.6059533209,0.1312381436
436057,0.1694477251,0.3968913673,0.4336609076,0.0190913912,0.4113487714,0.5695598374
436249,0.3068191409,0.4386483133,0.2545325458,0.2897058065,0.4650886520,0.2452055415
436525,0.1688505113,0.6105972528,0.2205522358,0.0168767016,0.7226983348,0.2604249636
436797,0.0403954202,0.0729412588,0.8866633210,0.0123837119,0.0604325139,0.9271837743
436911,0.0468677903,0.0828415357,0.8702906739,0.0126455443,0.1005657487,0.8867887071
436939,0.0340935132,0.0394449335,0.9264615533,0.0120259827,0.0413955594,0.9465784579
437073,0.0510507500,0.0903997519,0.8585494981,0.0125742932,0.1122824191,0.8751432877
437190,0.2636813819,0.4966300130,0.2396886051,0.1866500571,0.5719921105,0.2413578325
437265,0.1060828633,0.3806649418,0.5132521949,0.0144788895,0.3119664432,0.6735546674
437550,0.3798834383,0.3592561781,0.2608603835,0.3809853495,0.3445362890,0.2744783614
437566,0.5840500419,0.2857770835,0.1301728746,0.8032116633,0.1594752235,0.0373131132
437631,0.0465821840,0.0592800295,0.8941377864,0.0128660298,0.0435781204,0.9435558499
437848,0.2164908648,0.3860358298,0.3974733055,0.0612163014,0.3936834865,0.5451002121
437900,0.2578978462,0.4721625605,0.2699395934,0.2069873462,0.5253566027,0.2676560511
438065,0.0247585100,0.0383034530,0.9369380369,0.0114821324,0.0412419449,0.9472759227
438100,0.0827757958,0.2090946632,0.7081295410,0.0148058006,0.1585369976,0.8266572018
438152,0.1437069178,0.2735497355,0.5827433467,0.0174434852,0.1710895259,0.8114669889
438186,0.1448874474,0.3977352977,0.4573772550,0.0163787902,0.3529022661,0.6307189437
438223,0.0254518389,0.0389680898,0.9355800713,0.0115055710,0.0413261326,0.9471682964
438253,0.1456281074,0.4093372165,0.4450346761,0.0160415428,0.4281966201,0.5557618371
438297,0.0102361589,0.0135824632,0.9761813779,0.0112745952,0.0359713274,0.9527540774
438460,0.8078855216,0.1100713677,0.0820431107,0.8686107597,0.1060351965,0.0253540438
438691,0.1271252353,0.6496953465,0.2231794182,0.0168767016,0.7226983348,0.2604249636
439002,0.0192331392,0.0226055103,0.9581613505,0.0113524577,0.0379843239,0.9506632184
439123,0.1737362742,0.3084754944,0.5177882314,0.0161897631,0.2348263493,0.7489838876
439144,0.1079464158,0.1887992578,0.7032543264,0.0167287138,0.1514824605,0.8317888257
439292,0.0355160498,0.0415281357,0.9229558145,0.0120731287,0.0413935840,0.9465332873
439397,0.0941645436,0.2680599113,0.6377755451,0.0174434852,0.1710895259,0.8114669889
439428,0.0822066274,0.1504926648,0.7673007078,0.0146851286,0.1294610022,0.8558538692
439467,0.0824983809,0.3177350533,0.5997665659,0.0143647066,0.2352619733,0.7503733201
439675,0.7923740567,0.1346425682,0.0729833751,0.8691906939,0.1061059916,0.0247033145
439703,0.3739499152,0.4213573635,0.2046927214,0.3358621525,0.4221681934,0.2419696542
439737,0.5068444610,0.3571240306,0.1360315084,0.6861360297,0.2755307558,0.0383332145
439832,0.7170619208,0.1911063450,0.0918317342,0.8226853598,0.1474922959,0.0298223443
439845,0.3055848136,0.5696005140,0.1248146724,0.2877961077,0.6759778088,0.0362260835
439847,0.7018056512,0.1867184490,0.1114758998,0.8178851983,0.1450285093,0.0370862924
439944,0.5101013336,0.3614572096,0.1284414568,0.6668303512,0.3008317221,0.0323379267
439969,0.5846264406,0.3067438327,0.1086297267,0.7453222319,0.2200539023,0.0346238658
440076,0.0938565054,0.2147141828,0.6914293118,0.0165953094,0.1582490307,0.8251556600
440141,0.1054273612,0.2071868464,0.6873857924,0.0168984363,0.1611395793,0.8219619844
440173,0.1539273560,0.5707806349,0.2752920091,0.0168767016,0.7226983348,0.2604249636
440179,0.1178635823,0.3294972826,0.5526391350,0.0161017737,0.2348473515,0.7490508747
440185,0.1398160416,0.3320962986,0.5280876598,0.0161017737,0.2348473515,0.7490508747
440209,0.0935998708,0.2338363975,0.6725637317,0.0170787361,0.1675119870,0.8154092769
440348,0.1115943624,0.3516817935,0.5367238442,0.0161017737,0.2348473515,0.7490508747
440476,0.1572637213,0.4451953636,0.3975409151,0.0166384268,0.4869818390,0.4963797341
440480,0.0917714170,0.2253868597,0.6828417233,0.0163713837,0.1650594304,0.8185691859
440494,0.1466050446,0.2548544109,0.5985405445,0.0174434852,0.1710895259,0.8114669889
440608,0.0879276787,0.2014094040,0.7106629173,0.0153318398,0.1584523476,0.8262158126
440697,0.1632927954,0.4926563203,0.3440508842,0.0173488131,0.6344442305,0.3482069563
440728,0.2084557178,0.5351202647,0.2564240174,0.0427080095,0.6732200214,0.2840719691
441012,0.3703592828,0.5004339367,0.1292067805,0.3281758958,0.6321544905,0.0396696138
441062,0.1962924004,0.5339134336,0.2697941661,0.0312186576,0.6812999613,0.2874813811
441198,0.1939110338,0.5323109706,0.2737779956,0.0288872726,0.6829395185,0.2881732088
441286,0.1967961668,0.4637247393,0.3394790938,0.0327966036,0.5869958929,0.3802075034
441387,0.0947003826,0.1900958447,0.7152037727,0.0165713784,0.1514241711,0.8320044504
441391,0.1281335075,0.2125410618,0.6593254307,0.0175267810,0.1671313286,0.8153418905
441423,0.2232960463,0.4230195880,0.3536843657,0.1136829456,0.5077724003,0.3785446541
441545,0.7303264195,0.1863712682,0.0833023122,0.8297975921,0.1442768399,0.0259255680
441554,0.5181184643,0.3331070393,0.1487744964,0.7116782080,0.2193481627,0.0689736293
442315,0.7108962536,0.1836178005,0.1054859459,0.8207956352,0.1424513295,0.0367530353
442373,0.1083358758,0.3531469431,0.5385171811,0.0161017737,0.2348473515,0.7490508747
442415,0.3408290940,0.5169139946,0.1422569113,0.3104670099,0.6227549407,0.0667780495
442894,0.4824138736,0.3492703036,0.1683158228,0.6868594774,0.2309753709,0.0821651517
443212,0.0254062512,0.0374599441,0.9371338048,0.0114821324,0.0412419449,0.9472759227
443215,0.1662039583,0.4554660550,0.3783299867,0.0190561077,0.5622598803,0.4186840120
443254,0.1425172389,0.3100536764,0.5474290848,0.0161017737,0.2348473515,0.7490508747
443488,0.5052585451,0.3227871858,0.1719542691,0.7041638319,0.2170321376,0.0788040306
443984,0.8060176553,0.1338329643,0.0601493804,0.8719140368,0.1064384423,0.0216475209
443989,0.2215979397,0.4867269099,0.2916751504,0.0917813477,0.5533243791,0.3548942732
444242,0.4129611254,0.4448284805,0.1422103941,0.5500482370,0.3967898844,0.0531618786
444381,0.0571674950,0.0817923525,0.8610401525,0.0129873992,0.1006805966,0.8863320043
444400,0.4760739207,0.3622561991,0.1616698802,0.6139237213,0.3111504241,0.0749258546
444455,0.1161177176,0.6581695178,0.2257127646,0.0168767016,0.7226983348,0.2604249636
444479,0.6533465933,0.2465193551,0.1001340516,0.8073200593,0.1577776189,0.0349023218
444550,0.7988145888,0.1261485508,0.0750368604,0.8691906939,0.1061059916,0.0247033145
444606,0.7708451324,0.1458530757,0.0833017919,0.8594046503,0.1155100247,0.0250853249
444689,0.6677839259,0.2446269131,0.0875891609,0.8133220557,0.1576214626,0.0290564817
444757,0.7215272623,0.1855865377,0.0928862000,0.8267065298,0.1424653170,0.0308281532
444858,0.7971032499,0.1279174426,0.0749793075,0.8691906939,0.1061059916,0.0247033145
444922,0.5268230438,0.3166653216,0.1565116346,0.7052915383,0.2173797108,0.0773287509
444974,0.9300434167,0.0400217481,0.0299348352,0.9416444574,0.0401426662,0.0182128763
445178,0.8350350074,0.1098679503,0.0550970423,0.8727444876,0.1065398191,0.0207156933
445256,0.6764277765,0.2154434605,0.1081287629,0.8105301643,0.1527170509,0.0367527848
445450,0.6845759255,0.2329249268,0.0824991477,0.8158849472,0.1581181498,0.0259969030
445464,0.1393992475,0.4995402172,0.3610605353,0.0173488131,0.6344442305,0.3482069563
445625,0.8319481015,0.1081023142,0.0599495843,0.8719140368,0.1064384423,0.0216475209
446016,0.7589252422,0.1537603702,0.0873143877,0.8483795545,0.1232382932,0.0283821524
446037,0.6511551883,0.2371552789,0.1116895328,0.8046177571,0.1583357397,0.0370465032
446184,0.6368128156,0.2491731830,0.1140140014,0.8037889921,0.1590073623,0.0372036457
446191,0.6944477403,0.1937784211,0.1117738386,0.8105301643,0.1527170509,0.0367527848
446327,0.1275297273,0.4697260331,0.4027442396,0.0163608703,0.4955398339,0.4880992959
446559,0.7692741098,0.1606965053,0.0700293849,0.8548487575,0.1214785076,0.0236727348
446637,0.7045030699,0.1942026793,0.1012942508,0.8121582959,0.1530238173,0.0348178868
446677,0.4191055658,0.3765073773,0.2043870569,0.5231848598,0.2778350971,0.1989800430
446679,0.4496402442,0.3914740980,0.1588856578,0.6028007366,0.3201147702,0.0770844932
446820,0.8967342873,0.0602751107,0.0429906021,0.9385852204,0.0418996414,0.0195151382
446909,0.8073672532,0.1172471252,0.0753856216,0.8691906939,0.1061059916,0.0247033145
447540,0.6670676619,0.2376242482,0.0953080899,0.8109656748,0.1571647970,0.0318695283
447646,0.7942470967,0.1417913447,0.0639615585,0.8687778742,0.1094016582,0.0218204675
447883,0.7494275402,0.1671096198,0.0834628399,0.8473705780,0.1266208209,0.0260086011
448047,0.1870602341,0.2368179673,0.5761217985,0.0227537888,0.1701648592,0.8070813520
448078,0.8827916848,0.0683753331,0.0488329821,0.9358572861,0.0436458396,0.0204968743
448470,0.8621097143,0.0793927753,0.0584975104,0.8858062184,0.0930037815,0.0211900001
448664,0.2353996634,0.6178920865,0.1467082500,0.1713329336,0.7511406370,0.0775264294
448676,0.2670910736,0.6038411440,0.1290677824,0.2091715708,0.7506031272,0.0402253021
448985,0.2577802539,0.5706068277,0.1716129184,0.1987185162,0.7130927932,0.0881886906
449025,0.1675285275,0.3892522214,0.4432192511,0.0174851288,0.3767397651,0.6057751061
449601,0.1064696943,0.2660141190,0.6275161867,0.0174434852,0.1710895259,0.8114669889
449844,0.1117492434,0.2464864330,0.6417643237,0.0174434852,0.1710895259,0.8114669889
450105,0.8329232745,0.0974887513,0.0695879742,0.8697416042,0.1061732437,0.0240851521
450475,0.3823011106,0.3503743902,0.2673244993,0.4164244931,0.2835652501,0.3000102568
450487,0.1981878400,0.5008066222,0.3010055378,0.0307120594,0.6330201818,0.3362677588
450500,0.0988602475,0.1555065191,0.7456332334,0.0164602960,0.1292277621,0.8543119419
450539,0.5371298114,0.2422872001,0.2205829886,0.6521654690,0.1351718780,0.2126626529
450861,0.0540909395,0.0857491866,0.8601598740,0.0128623994,0.1032743369,0.8838632637
450862,0.0860781508,0.1566265500,0.7572952992,0.0149788375,0.1294224117,0.8555987508
450969,0.1597524631,0.3096589538,0.5305885831,0.0161017737,0.2348473515,0.7490508747
451076,0.5787210974,0.2937914685,0.1274874340,0.7937374681,0.1693895414,0.0368729904
451333,0.3579343855,0.4124966860,0.2295689285,0.3106725735,0.4368103101,0.2525171164
451396,0.1246058643,0.2041919529,0.6712021828,0.0171585769,0.1636202193,0.8192212038
451425,0.4586831263,0.3204975676,0.2208193061,0.5747781592,0.2066195997,0.2186022411
451669,0.0666522587,0.1072516484,0.8260960929,0.0135023303,0.1134471058,0.8730505639
451914,0.2286601778,0.5375077048,0.2338321174,0.1480457411,0.5991407743,0.2528134846
452011,0.2131907344,0.3031242192,0.4836850464,0.0521954165,0.2312553764,0.7165492071
452115,0.0969580465,0.2083003027,0.6947416508,0.0165953094,0.1582490307,0.8251556600
452179,0.0962347129,0.2535295392,0.6502357479,0.0174434852,0.1710895259,0.8114669889
452391,0.2659189403,0.3636971414,0.3703839183,0.2207309857,0.3985420575,0.3807269568
452463,0.3278942206,0.3959227918,0.2761829876,0.3302277433,0.3902691511,0.2795031056
452858,0.1027687289,0.3104340801,0.5867971909,0.0161017737,0.2348473515,0.7490508747
453108,0.1283492614,0.2880082471,0.5836424915,0.0174434852,0.1710895259,0.8114669889
453222,0.1511422053,0.3460400001,0.5028177946,0.0161017737,0.2348473515,0.7490508747
453254,0.7360709419,0.1757572021,0.0881718559,0.8428373933,0.1273761775,0.0297864292
453345,0.2744826119,0.5112878160,0.2142295720,0.1866500571,0.5719921105,0.2413578325
453351,0.1752598584,0.4858261347,0.3389140069,0.0215886459,0.5960886772,0.3823226770
453704,0.1947677553,0.4840573596,0.3211748850,0.0309450565,0.5903883647,0.3786665788
453791,0.0588498440,0.0942110253,0.8469391307,0.0130408152,0.1135001800,0.8734590048
453851,0.3239492726,0.4866830634,0.1893676640,0.3142967428,0.5221437573,0.1635594999
453954,0.2905424833,0.3818630874,0.3275944293,0.2790745590,0.3791131905,0.3418122505
454061,0.1777377129,0.5081565380,0.3141057491,0.0202990385,0.6398206919,0.3398802696
454102,0.3213928390,0.5560152017,0.1225919593,0.2962195753,0.6664940445,0.0372863801
454133,0.1340191960,0.5026007295,0.3633800745,0.0173488131,0.6344442305,0.3482069563
454171,0.4542629353,0.4002640188,0.1454730459,0.5879728085,0.3502220609,0.0618051305
454189,0.5254102154,0.3508559931,0.1237337916,0.7370785286,0.2271768605,0.0357446109
454250,0.1584090889,0.5578882098,0.2837027013,0.0162741372,0.6675786702,0.3161471926
454667,0.8896982007,0.0719712222,0.0383305770,0.9231105366,0.0582269723,0.0186624911
455191,0.2584455388,0.5546804832,0.1868739780,0.1975533576,0.6527850078,0.1496616346
455487,0.7910042765,0.1333656122,0.0756301112,0.8691906939,0.1061059916,0.0247033145
455557,0.9632618284,0.0198225339,0.0169156377,0.9451705804,0.0372175454,0.0176118742
456017,0.9475268898,0.0277150223,0.0247580879,0.9434914228,0.0386083447,0.0179002325
456125,0.8842515748,0.0680460915,0.0477023338,0.9360550820,0.0436550643,0.0202898537
456466,0.8101321248,0.1299117472,0.0599561281,0.8719140368,0.1064384423,0.0216475209
456508,0.8493220147,0.0943525874,0.0563253980,0.8733543046,0.1060292731,0.0206164223
456644,0.6983423829,0.1681269258,0.1335306913,0.8311258242,0.1289281057,0.0399460702
456698,0.8406256500,0.0957464583,0.0636278917,0.8720133758,0.1061472910,0.0218393332
456738,0.7370504196,0.1850131466,0.0779364338,0.8320506325,0.1424648453,0.0254845222
456804,0.8142450927,0.1097443758,0.0760105315,0.8691906939,0.1061059916,0.0247033145
456938,0.9700489532,0.0156625657,0.0142884812,0.9474387197,0.0352469762,0.0173143041
457031,0.9749555515,0.0125222242,0.0125222242,0.9474387197,0.0352469762,0.0173143041
457101,0.8858645127,0.0702176182,0.0439178691,0.9255880407,0.0551435614,0.0192683979
457137,0.9403979287,0.0326858204,0.0269162509,0.9424512839,0.0393370971,0.0182116190
457399,0.7758919116,0.1446604154,0.0794476730,0.8618788713,0.1132990173,0.0248221115
457578,0.2039642930,0.6271975040,0.1688382030,0.0429441965,0.8536288916,0.1034269119
457746,0.6292592100,0.2648301642,0.1059106259,0.8032116633,0.1594752235,0.0373131132
458004,0.7758488482,0.1445259271,0.0796252248,0.8618788713,0.1132990173,0.0248221115
458192,0.2031868757,0.6031105698,0.1937025545,0.0373794416,0.7430147479,0.2196058105
458362,0.3381943157,0.5224955160,0.1393101683,0.3159882242,0.6338297518,0.0501820240
458428,0.2724912167,0.4918397963,0.2356689870,0.1965709729,0.5492424242,0.2541866029
458566,0.6702365429,0.2102069008,0.1195565563,0.8105301643,0.1527170509,0.0367527848
458880,0.1195681262,0.6135532947,0.2668785791,0.0168767016,0.7226983348,0.2604249636
459027,0.9021821517,0.0596169823,0.0382008660,0.9393038839,0.0417924154,0.0189037007
459028,0.8928877115,0.0599579476,0.0471543409,0.9379538657,0.0419225820,0.0201235523
459077,0.2397641766,0.6273900680,0.1328457554,0.2036407526,0.7551145600,0.0412446874
459137,0.3507260434,0.5221363384,0.1271376182,0.3281758958,0.6321544905,0.0396696138
459346,0.8670384159,0.0827162477,0.0502453364,0.8859997476,0.0940403082,0.0199599443
459385,0.8811951148,0.0771513272,0.0416535580,0.9009611021,0.0804670501,0.0185718478
459796,0.1184881330,0.3194719553,0.5620399117,0.0161017737,0.2348473515,0.7490508747
459813,0.1885096608,0.4688422154,0.3426481238,0.0253822895,0.5861772487,0.3884404618
460017,0.3211927116,0.4291186631,0.2496886253,0.3009226238,0.4443779767,0.2546993995
460040,0.9077864323,0.0566148052,0.0355987625,0.9415357116,0.0402174723,0.0182468161
460366,0.5008985326,0.3703684156,0.1287330519,0.6649780688,0.3027738309,0.0322481003
460460,0.2222444713,0.4203722477,0.3573832810,0.0965819353,0.5175695953,0.3858484694
460800,0.1670649772,0.5262919586,0.3066430642,0.0175450142,0.6416192833,0.3408357025
461107,0.1882716417,0.5802271366,0.2315012217,0.0220183264,0.7189187034,0.2590629702
461139,0.8557240835,0.0827490452,0.0615268713,0.8831110183,0.0950837713,0.0218052103
461311,0.4837389362,0.3909450232,0.1253160406,0.6452927075,0.3205643446,0.0341429479
461749,0.8099180875,0.1162303139,0.0738515986,0.8691906939,0.1061059916,0.0247033145
461764,0.5752534995,0.3229616953,0.1017848052,0.7467324919,0.2204702769,0.0327972313
461943,0.8320328438,0.1077438945,0.0602232616,0.8719140368,0.1064384423,0.0216475209
461999,0.1932674887,0.2907184276,0.5160140837,0.0267274889,0.1694729311,0.8037995800
462058,0.8138644039,0.1121145777,0.0740210185,0.8691906939,0.1061059916,0.0247033145
462206,0.3058644326,0.4061778011,0.2879577663,0.2833138930,0.4148040730,0.3018820340
462529,0.2237435762,0.5134689288,0.2627874950,0.1038733594,0.6302052061,0.2659214345
462538,0.0485371050,0.0771687994,0.8742940957,0.0128539483,0.0862693310,0.9008767206
462542,0.0763689933,0.1365726709,0.7870583358,0.0144619740,0.1133367469,0.8722012790
462665,0.3134926949,0.5362767141,0.1502305910,0.3060656177,0.6139263416,0.0800080407
462679,0.2110155107,0.4784993005,0.3104851888,0.0522633286,0.5774003914,0.3703362801
462820,0.7211062420,0.1710847344,0.1078090237,0.8352495604,0.1274854592,0.0372649804
462918,0.7090066181,0.1868476001,0.1041457818,0.8197513089,0.1435424179,0.0367062732
463026,0.1865954818,0.6218851712,0.1915193470,0.0234943308,0.7837838322,0.1927218370
463322,0.1109121078,0.2566690762,0.6324188160,0.0174434852,0.1710895259,0.8114669889
463843,0.3057021201,0.5677317977,0.1265660822,0.2877961077,0.6759778088,0.0362260835
464378,0.1308065355,0.7265931368,0.1426003277,0.0209451973,0.8969204786,0.0821343241
464496,0.5195377546,0.3438798538,0.1365823915,0.7330944013,0.2259489024,0.0409566962
464739,0.8149635731,0.0955394201,0.0894970068,0.8655721170,0.1056642558,0.0287636273
464837,0.3745548614,0.3589838040,0.2664613346,0.3809853495,0.3445362890,0.2744783614
464929,0.0701203202,0.0963536583,0.8335260215,0.0138704883,0.1134047677,0.8727247440
465211,0.1913322863,0.3647782017,0.4438895119,0.0255175300,0.3736597863,0.6008226837
465330,0.2450028585,0.4214798682,0.3335172733,0.1994625937,0.4650073068,0.3355300995
465331,0.5506768227,0.2613882422,0.1879349351,0.7118462542,0.1464706063,0.1416831395
465443,0.3175497055,0.4145064354,0.2679438591,0.3020682781,0.4422626464,0.2556690755
465642,0.0845886413,0.1308355212,0.7845758375,0.0149580912,0.1132796935,0.8717622153
465748,0.1134733707,0.2295039147,0.6570227146,0.0174434852,0.1710895259,0.8114669889
465998,0.4288344447,0.4123739960,0.1587915593,0.5599819093,0.3684091509,0.0716089398
466051,0.3582999408,0.3859859407,0.2557141185,0.3392442670,0.3850153189,0.2757404141
466450,0.1800327423,0.3424245962,0.4775426615,0.0203037903,0.2552396834,0.7244565263
466860,0.6294323065,0.2525044027,0.1180632908,0.8032116633,0.1594752235,0.0373131132
466886,0.5076189637,0.2896659672,0.2027150691,0.6655894001,0.1379542056,0.1964563943
467287,0.3720272779,0.3468917310,0.2810809910,0.3661142771,0.2812687463,0.3526169766
467437,0.1309034267,0.3459868832,0.5231096900,0.0161017737,0.2348473515,0.7490508747
467499,0.4687429368,0.4282288849,0.1030281782,0.5823996354,0.3864559991,0.0311443655
467505,0.4569649696,0.4368855059,0.1061495245,0.5624505834,0.4057366008,0.0318128158
468029,0.3385470459,0.4990056083,0.1624473458,0.3039097919,0.6096020460,0.0864881621
468051,0.9204419152,0.0468955184,0.0326625664,0.9416444574,0.0401426662,0.0182128763
468307,0.9542334044,0.0249860845,0.0207805111,0.9448680187,0.0372056316,0.0179263498
468361,0.9178310242,0.0474005576,0.0347684183,0.9415913171,0.0401792213,0.0182294615
468460,0.8709837393,0.0773607510,0.0516555097,0.8923447761,0.0875523378,0.0201028861
468766,0.5907748254,0.2928569273,0.1163682473,0.7937374681,0.1693895414,0.0368729904
468803,0.8555717628,0.0917646529,0.0526635843,0.8737416901,0.1060763035,0.0201820064
469077,0.9102261696,0.0490041973,0.0407696331,0.9405262052,0.0401743514,0.0192994433
469118,0.7128204054,0.1888718293,0.0983077653,0.8223373539,0.1447691519,0.0328934942
469174,0.0577222096,0.1081205210,0.8341572694,0.0129853347,0.1135065603,0.8735081051
469379,0.6181453466,0.2816783190,0.1001763344,0.8048497424,0.1598004591,0.0353497985
469418,0.8065173330,0.1274055737,0.0660770933,0.8712404584,0.1063562155,0.0224033261
469745,0.7772771890,0.1470921072,0.0756307038,0.8543165468,0.1214028777,0.0242805755
470076,0.3285126090,0.5267150998,0.1447722912,0.3086614902,0.6191333118,0.0722051979
470110,0.3484831750,0.4067971706,0.2447196543,0.3106725735,0.4368103101,0.2525171164
470474,0.6538061597,0.2162240180,0.1299698223,0.8083800236,0.1546555907,0.0369643857
470744,0.6213909891,0.2214325335,0.1571764774,0.7671209480,0.1523095222,0.0805695298
470756,0.1737399399,0.6365279555,0.1897321045,0.0188604757,0.8031867020,0.1779528223
470870,0.8568806212,0.0861161814,0.0570031974,0.8812905525,0.0974381815,0.0212712659
471145,0.7572615203,0.1471635859,0.0955748938,0.8429209429,0.1253290349,0.0317500222
471176,0.8733399846,0.0750762202,0.0515837952,0.9095107852,0.0700321333,0.0204570815
471332,0.8545996674,0.0923700570,0.0530302756,0.8737416901,0.1060763035,0.0201820064
471348,0.8973082733,0.0611204903,0.0415712364,0.9387648295,0.0419076593,0.0193275112
471372,0.6297810078,0.2204440832,0.1497749090,0.7721877764,0.1533155255,0.0744966982
471507,0.5668702210,0.2610280255,0.1721017535,0.7623327865,0.1543352894,0.0833319240
471553,0.2871383045,0.4358209838,0.2770407117,0.2610871789,0.4838276464,0.2550851747
471836,0.1616394520,0.4140614271,0.4242991209,0.0173833486,0.4640134187,0.5186032327
471883,0.3045726717,0.3810738623,0.3143534660,0.3079427083,0.3639322917,0.3281250000
471948,0.7429473400,0.1733389497,0.0837137103,0.8466689440,0.1272028940,0.0261281620
472059,0.2706750293,0.5742736969,0.1550512738,0.1990747277,0.7143710429,0.0865542294
472152,0.5706534428,0.3168181205,0.1125284367,0.7433279142,0.2217770892,0.0348949966
472173,0.6250433419,0.2316256647,0.1433309934,0.7800566518,0.1548778666,0.0650654816
472559,0.4903576970,0.3314575851,0.1781847179,0.6776424132,0.2278758799,0.0944817069
472597,0.4948332681,0.3242688525,0.1808978793,0.6898766302,0.2192274625,0.0908959074
472695,0.3310149063,0.5129149037,0.1560701900,0.3039097919,0.6096020460,0.0864881621
472830,0.7482630610,0.1537820399,0.0979548991,0.8422591820,0.1258570357,0.0318837824
473041,0.3156529022,0.5149977130,0.1693493848,0.3039097919,0.6096020460,0.0864881621
473063,0.6686084916,0.2083290682,0.1230624402,0.8105301643,0.1527170509,0.0367527848
473196,0.3076057044,0.5225695812,0.1698247144,0.3039097919,0.6096020460,0.0864881621
473264,0.7313803434,0.1814842671,0.0871353894,0.8298081028,0.1411234679,0.0290684293
473291,0.9292361702,0.0371191426,0.0336446873,0.9416444574,0.0401426662,0.0182128763
473498,0.1268519889,0.5788733873,0.2942746238,0.0158106250,0.6770465366,0.3071428385
473590,0.1713802018,0.7306027195,0.0980170787,0.0218287522,0.9347562852,0.0434149627
473844,0.1099267437,0.3436582931,0.5464149632,0.0161017737,0.2348473515,0.7490508747
473927,0.5609238148,0.3018681705,0.1372080147,0.7529289343,0.2041175120,0.0429535537
473943,0.2966728001,0.5681134632,0.1352137367,0.2867150748,0.6734386700,0.0398462552
474113,0.4977267533,0.3565201866,0.1457530602,0.6686418070,0.2697401321,0.0616180610
474224,0.7717169042,0.1470245145,0.0812585813,0.8547631066,0.1202870514,0.0249498420
474253,0.1738480504,0.3413830450,0.4847689045,0.0179385342,0.2558559022,0.7262055636
474309,0.8476530720,0.0925006846,0.0598462434,0.8725272522,0.1059288651,0.0215438828
474482,0.1378094574,0.7226828444,0.1395076981,0.0213391557,0.9137906636,0.0648701807
474596,0.2584628540,0.4804176533,0.2611194927,0.2069873462,0.5253566027,0.2676560511
474637,0.7880456682,0.1272759923,0.0846783395,0.8676812149,0.1059217228,0.0263970623
